label,recommended_fertilizer,eco_friendly_alternative,dosage
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
7,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
21,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,SSP,Vermicompost,60-100 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
15,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
0,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
16,General Purpose Fertilizer,Organic Fertilizer Blend,50-80 kg/acre
